Code CIS ;name;galenic;administration;commercialisation;drugs_class;family ;action ;posology ;recommandations;availibity
64313253;NPLATE 250 microgrammes, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;sous-cutanée;Commercialisée;;;;;;
68638461;NPLATE 500 microgrammes, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;sous-cutanée;Commercialisée;;;;;;
65864619;NUCALA 100 mg, poudre pour solution injectable;poudre pour solution injectable;sous-cutanée;Commercialisée;;;;;;
66719612;NUCALA 100 mg, solution injectable en seringue préremplie;solution injectable;sous-cutanée;Commercialisée;;;;;;
63236206;NUCALA 100 mg, solution injectable en stylo prérempli;solution injectable;sous-cutanée;Commercialisée;;;;;;
69888457;NUCTALON 2 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
69597619;NULOJIX 250 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Commercialisée;;;;;;
66490117;NUMETAH G13% E PREMATURES, émulsion pour perfusion;solution et  solution et  émulsion pour perfusion;intraveineuse;Commercialisée;;;;;;
69278991;NUMETAH G16%E, émulsion pour perfusion;solution et  solution et  émulsion pour perfusion;intraveineuse;Commercialisée;;;;;;
64875819;NUMETAH G19%E, émulsion pour perfusion;solution et  solution et  émulsion pour perfusion;intraveineuse;Commercialisée;;;;;;
60672814;NUREFLEX 200 mg, comprimé enrobé;comprimé enrobé;orale;Non commercialisée;;;;;;
68475904;NUREFLEX 400 mg, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
61645204;NUREFLEX L.P. 300 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Non commercialisée;;;;;;
60305960;NUROFEN 200 mg, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
63005402;NUROFEN 200 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
64911902;NUROFEN 400 mg, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
61196275;NUROFEN 5 %, gel;gel;cutanée;Non commercialisée;;;;;;
61959265;NUROFEN RHUME, comprimé pelliculé;comprimé enrobé;orale;Commercialisée;;;;;;
61471853;NUROFENCAPS 400 mg, capsule molle;capsule molle;orale;Commercialisée;;;;;;
68354856;NUROFENFEM 400 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
69457752;NUROFENFLASH 200 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
69543863;NUROFENFLASH 400 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
65750786;NUROFENPLAST 200 mg, emplâtre médicamenteux;emplâtre médicamenteux(se);cutanée;Commercialisée;;;;;;
67510932;NUROFENPRO 20 mg/ml ENFANTS ET NOURRISSONS SANS SUCRE, suspension buvable édulcorée au maltitol liquide et à la saccharine sodique;suspension buvable;orale;Commercialisée;;;;;;
60830246;NUROFENTABS 200 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
61881286;NUTRINEAL PD4 A 1,1 % D'ACIDES AMINES CLEAR-FLEX, solution pour dialyse péritonéale;solution pour dialyse péritonéale;intrapéritonéale;Non commercialisée;;;;;;
65461618;NUTRINEAL PD4 A 1,1 POUR CENT D'ACIDES AMINES, solution pour dialyse péritonéale;solution pour dialyse péritonéale;intrapéritonéale;Commercialisée;;;;;;
64035359;NUTRIVISC 5 POUR CENT (20 mg/0,4 ml), collyre en solution en récipient unidose;collyre en solution;ophtalmique;Commercialisée;;;;;;
69449741;NUTRIVISC 5 POUR CENT, collyre en solution;collyre en solution;ophtalmique;Commercialisée;;;;;;
61968442;NUTROPINAQ 10 mg/2 ml (30 UI), solution injectable;solution injectable;sous-cutanée;Commercialisée;;;;;;
62263143;NUTRYELT, solution à diluer pour perfusion;solution à diluer pour perfusion;intraveineuse;Commercialisée;;;;;;
62148867;NUVARING 15 microgrammes/120 microgrammes/24 heures, système de diffusion vaginal;système de diffusion;vaginale;Commercialisée;;;;;;
66102792;NUWIQ 1000 UI, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
69803752;NUWIQ 2000 UI, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
63023286;NUWIQ 250 UI, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
63646237;NUWIQ 3000 UI, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
69144152;NUWIQ 4000 UI, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
67351693;NUWIQ 500 UI, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
67026917;NUX MOSCHATA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Commercialisée;;;;;;
65394265;NUX MOSCHATA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Commercialisée;;;;;;
66129298;NUX MOSCHATA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;granules et  solution en gouttes en gouttes;"orale;sublinguale";Commercialisée;;;;;;
69376994;NUX VOMICA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Commercialisée;;;;;;
62459811;NUX VOMICA COMPLEXE N°49, solution buvable en gouttes;solution buvable;sublinguale;Commercialisée;;;;;;
68438891;NUX VOMICA FERRIER, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;granules;"orale;sublinguale";Commercialisée;;;;;;
60704500;NUX VOMICA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Commercialisée;;;;;;
64804042;NUX VOMICA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;granules et  solution en gouttes en gouttes;"orale;sublinguale";Commercialisée;;;;;;
66498352;NaF MetaTrace 2 000 MBq/mL, solution injectable;solution injectable;intraveineuse;Commercialisée;;;;;;
60183061;NephroMAG 0,2 mg, trousse pour préparation pharmaceutique;trousse et  trousse pour préparation radiopharmaceutique pour injection;intraveineuse;Commercialisée;;;;;;
65982247;OBIZUR 500 U, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
69761794;OCALIVA 10 mg, comprimé;comprimé pelliculé;orale;Commercialisée;;;;;;
61233389;OCALIVA 5 mg, comprimé;comprimé pelliculé;orale;Commercialisée;;;;;;
66127361;OCREVUS 300 mg, solution à diluer pour perfusion;solution à diluer pour perfusion;intraveineuse;Commercialisée;;;;;;
69128244;OCTAFIX 100 UI/ml, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
67255976;OCTAGAM 100 mg/ml, solution pour perfusion;solution pour perfusion;intraveineuse;Commercialisée;;;;;;
65492097;OCTAGAM 50 mg/ml, solution pour perfusion;solution pour perfusion;intraveineuse;Commercialisée;;;;;;
63356814;OCTANATE 100 UI/ml, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
64343816;OCTANATE 50 UI/ml, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
69098993;OCTANATE LV 100 UI/ml, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
67301879;OCTANATE LV 200 UI/ml, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;intraveineuse;Commercialisée;;;;;;
60074795;OCTAPLASLG, solution pour perfusion;solution pour perfusion;intraveineuse;Commercialisée;;;;;;
67877234;OCTAPLEX 1000 UI, poudre et solvant pour solution pour perfusion;poudre et  solvant pour solution pour perfusion;intraveineuse;Commercialisée;;;;;;
60259993;OCTAPLEX 500 UI, poudre et solvant pour solution pour perfusion;poudre et  solvant pour solution pour perfusion;intraveineuse;Commercialisée;;;;;;
61396361;OCTIM 150 microgrammes/dose, solution pour pulvérisation nasale;solution pour pulvérisation;nasale;Commercialisée;;;;;;
62889478;OCTREOSCAN, poudre et solution pour injection;solution et  poudre pour injection;intraveineuse;Commercialisée;;;;;;
65245613;OCTREOTIDE ARROW 100 microgrammes/1 ml, solution injectable;solution injectable;"intraveineuse;sous-cutanée";Commercialisée;;;;;;
64469448;OCTREOTIDE ARROW 200 microgrammes/ml, solution injectable (flacon multidose);solution injectable;sous-cutanée;Non commercialisée;;;;;;
65742661;OCTREOTIDE ARROW 50 microgrammes/1 ml, solution injectable;solution injectable;"intraveineuse;sous-cutanée";Commercialisée;;;;;;
66306542;OCTREOTIDE ARROW 500 microgrammes/1 ml, solution injectable;solution injectable;"intraveineuse;sous-cutanée";Commercialisée;;;;;;
69161760;OCTREOTIDE HOSPIRA 100 microgrammes/1 ml, solution injectable;solution injectable;"intraveineuse;sous-cutanée";Commercialisée;;;;;;
62287824;OCTREOTIDE HOSPIRA 50 microgrammes/1 ml, solution injectable;solution injectable;"intraveineuse;sous-cutanée";Commercialisée;;;;;;
63127541;OCTREOTIDE HOSPIRA 500 microgrammes/1 ml, solution injectable;solution injectable;"intraveineuse;sous-cutanée";Commercialisée;;;;;;
65135647;OCTREOTIDE KABI 100 microgrammes/1 mL, solution injectable;solution injectable;"intraveineuse;sous-cutanée";Non commercialisée;;;;;;
69153863;OCTREOTIDE KABI 50 microgrammes/1 mL, solution injectable;solution injectable;"intraveineuse;sous-cutanée";Non commercialisée;;;;;;
64917677;OCTREOTIDE KABI 500 microgrammes/1 mL, solution injectable;solution injectable;"intraveineuse;sous-cutanée";Non commercialisée;;;;;;
65356777;OCTREOTIDE TEVA LP 10 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Commercialisée;;;;;;
65432189;OCTREOTIDE TEVA LP 20 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Commercialisée;;;;;;
64369088;OCTREOTIDE TEVA LP 30 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Commercialisée;;;;;;
66565705;OCUFEN 0,12 mg/ 0,4 ml, collyre en récipient unidose;collyre;ophtalmique;Commercialisée;;;;;;
65992654;ODDIBIL 250 mg, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
64689693;ODEFSEY 200 mg/25 mg/25 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
65006905;ODOMZO 200 mg, gélule;gélule;orale;Commercialisée;;;;;;
68822568;ODRIK 0,5 mg, gélule;gélule;orale;Commercialisée;;;;;;
68510337;ODRIK 2 mg, gélule;gélule;orale;Commercialisée;;;;;;
62481448;ODRIK 4 mg, gélule;gélule;orale;Commercialisée;;;;;;
64091062;OEDIEN 2 mg/0,03 mg, comprimé pelliculé;comprimé et  comprimé pelliculé;orale;Commercialisée;;;;;;
67777668;OENANTHE CROCATA COMPLEXE N°78, solution buvable en gouttes;solution buvable;sublinguale;Commercialisée;;;;;;
63082822;OENANTHE CROCATA LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Commercialisée;;;;;;
68194451;OESCLIM 25 microgrammes/24 heures (5 mg/11 cm2), dispositif transdermique;dispositif;transdermique;Commercialisée;;;;;;
65708335;OESCLIM 37,5 microgrammes/24 heures (7,5 mg/16,5 cm2), dispositif transdermique;dispositif;transdermique;Commercialisée;;;;;;
67517898;OESCLIM 50 microgrammes/24 heures (10 mg/22 cm2), dispositif transdermique;dispositif;transdermique;Commercialisée;;;;;;
63071975;OESTRODOSE 0,06 POUR CENT, gel pour application cutanée en flacon avec pompe doseuse;gel pour application;transdermique;Commercialisée;;;;;;
65470528;OESTROGEL 0,06 POUR CENT, gel pour application cutanée en tube;gel pour application;transdermique;Non commercialisée;;;;;;
62388307;OFEV 100 mg, capsule molle;capsule molle;orale;Commercialisée;;;;;;
62960765;OFEV 150 mg, capsule molle;capsule molle;orale;Commercialisée;;;;;;
68399214;OFLOCET 1,5 mg/0,5 ml, solution auriculaire en récipient unidose;solution;auriculaire;Commercialisée;;;;;;
66484819;OFLOCET 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
62461303;OFLOXACINE ALMUS 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
68270924;OFLOXACINE ARROW 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
66256370;OFLOXACINE BIOGARAN 1,5 mg/0,5 ml, solution pour instillation auriculaire en récipient unidose;solution;auriculaire;Commercialisée;;;;;;
60151697;OFLOXACINE BIOGARAN 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
63286593;OFLOXACINE CRISTERS 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
62038794;OFLOXACINE EG 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
65376801;OFLOXACINE EVOLUGEN 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
61868157;OFLOXACINE MACOPHARMA 200 mg/40 ml, solution pour perfusion;solution pour perfusion;intraveineuse;Commercialisée;;;;;;
65080478;OFLOXACINE MYLAN 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
65525298;OFLOXACINE MYLAN 200 mg/40 ml, solution pour perfusion;solution pour perfusion;intraveineuse;Commercialisée;;;;;;
61875707;OFLOXACINE MYLAN PHARMA 200 mg/40 ml, solution pour perfusion;solution pour perfusion;intraveineuse;Commercialisée;;;;;;
62485553;OFLOXACINE RANBAXY 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
65021031;OFLOXACINE SANDOZ 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
61932026;OFLOXACINE TEVA 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
61768203;OFLOXACINE ZENTIVA 200 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
61527857;OGAST 15 mg, gélule gastro-résistante;gélule gastro-résistant(e);orale;Commercialisée;;;;;;
63437077;OGAST 30 mg, gélule gastro-résistante;gélule gastro-résistant(e);orale;Commercialisée;;;;;;
60288817;OGASTORO 15 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
63059994;OGASTORO 15 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
63471720;OGASTORO 15 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
68088245;OGASTORO 30 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
69346606;OGASTORO 30 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
67506453;OGASTORO 30 mg, comprimé orodispersible;comprimé orodispersible;orale;Non commercialisée;;;;;;
60990496;OGIVRI 150 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Commercialisée;;;;;;
65643371;OGIVRI 420 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Commercialisée;;;;;;
65487723;OKIMUS, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
63202499;OLANZAPINE ACCORD 10 mg, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
60226979;OLANZAPINE ACCORD 5 mg, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
60457822;OLANZAPINE ACCORD 7,5 mg, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
66325927;OLANZAPINE ALTER 10 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
60748831;OLANZAPINE ALTER 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
68895395;OLANZAPINE ALTER 5 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
67673769;OLANZAPINE ARROW 10 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
68268955;OLANZAPINE ARROW 15 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
61779406;OLANZAPINE ARROW 20 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
60217108;OLANZAPINE ARROW 5 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
64891645;OLANZAPINE ARROW 5 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
60451762;OLANZAPINE ARROW 7,5 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
63438147;OLANZAPINE ARROW GENERIQUES 10 mg, comprimé enrobé;comprimé enrobé;orale;Non commercialisée;;;;;;
60083132;OLANZAPINE ARROW GENERIQUES 10 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
60660616;OLANZAPINE ARROW GENERIQUES 15 mg, comprimé orodispersible;comprimé orodispersible;orale;Non commercialisée;;;;;;
67216628;OLANZAPINE ARROW GENERIQUES 20 mg, comprimé orodispersible;comprimé orodispersible;orale;Non commercialisée;;;;;;
62039031;OLANZAPINE ARROW GENERIQUES 5 mg, comprimé enrobé;comprimé enrobé;orale;Non commercialisée;;;;;;
68362319;OLANZAPINE ARROW GENERIQUES 5 mg, comprimé orodispersible;comprimé orodispersible;orale;Non commercialisée;;;;;;
69207204;OLANZAPINE ARROW GENERIQUES 7,5 mg, comprimé enrobé;comprimé enrobé;orale;Non commercialisée;;;;;;
61810086;OLANZAPINE BIOGARAN 10 mg, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
60845134;OLANZAPINE BIOGARAN 10 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
60507086;OLANZAPINE BIOGARAN 5 mg, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
64932120;OLANZAPINE BIOGARAN 5 mg, comprimé orodispersible;comprimé orodispersible;orale;Commercialisée;;;;;;
69250369;OLANZAPINE BIOGARAN 7,5 mg, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
64050126;OLANZAPINE BLUEFISH 10 mg, comprimé orodispersible;comprimé orodispersible;orale;Non commercialisée;;;;;;
